date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus_Weekend,Day_of_week_Friday,Day_of_week_Saturday,Day_of_week_Sunday,Day_of_week_Thursday,Day_of_week_Tuesday,Day_of_week_Wednesday,Load_Type_Maximum_Load,Load_Type_Medium_Load
21/03/2018 17:00,66.78,27.97,0.0,0.03,92.24,100.0,61200,0,0,0,0,0,0,1,1,0
28/11/2018 10:30,48.56,16.81,0.0,0.02,94.5,100.0,37800,0,0,0,0,0,0,1,1,0
28/08/2018 12:00,40.72,27.9,0.29,0.02,82.49,100.0,43200,0,0,0,0,0,1,0,1,0
21/03/2018 22:00,86.44,12.71,1.76,0.04,98.94,99.98,79200,0,0,0,0,0,0,1,0,1
14/03/2018 09:15,56.92,22.72,0.0,0.03,92.87,100.0,33300,0,0,0,0,0,0,1,0,1
10/08/2018 05:30,2.56,4.32,0.0,0.0,50.98,100.0,19800,0,1,0,0,0,0,0,0,0
19/06/2018 20:15,35.03,5.54,0.04,0.02,98.77,100.0,72900,0,0,0,0,0,1,0,0,1
14/04/2018 19:00,4.0,0.0,26.39,0.0,100.0,14.99,68400,1,0,1,0,0,0,0,0,1
28/05/2018 04:45,2.88,5.08,0.0,0.0,49.32,100.0,17100,0,0,0,0,0,0,0,0,0
17/03/2018 03:15,3.13,3.28,0.0,0.0,69.04,100.0,11700,1,0,1,0,0,0,0,0,0
30/05/2018 22:30,3.64,5.11,0.0,0.0,58.02,100.0,81000,0,0,0,0,0,0,1,0,1
20/08/2018 00:30,2.66,4.79,0.0,0.0,48.55,100.0,1800,0,0,0,0,0,0,0,0,0
19/01/2018 05:30,60.37,34.96,0.0,0.03,86.54,100.0,19800,0,1,0,0,0,0,0,0,0
02/05/2018 15:30,117.54,42.91,0.0,0.05,93.94,100.0,55800,0,0,0,0,0,0,1,1,0
03/11/2018 11:00,92.59,25.67,0.0,0.04,96.37,100.0,39600,1,0,1,0,0,0,0,1,0
31/03/2018 07:30,2.99,4.36,0.0,0.0,56.56,100.0,27000,1,0,1,0,0,0,0,0,0
22/11/2018 10:15,139.57,58.9,0.0,0.06,92.13,100.0,36900,0,0,0,0,1,0,0,1,0
11/02/2018 22:30,3.64,3.53,0.0,0.0,71.79,100.0,81000,1,0,0,1,0,0,0,0,0
13/08/2018 20:30,91.98,45.04,0.0,0.04,89.81,100.0,73800,0,0,0,0,0,0,0,0,1
23/01/2018 05:30,39.96,29.74,0.0,0.02,80.22,100.0,19800,0,0,0,0,0,1,0,0,0
20/09/2018 11:45,59.98,33.34,0.0,0.03,87.4,100.0,42300,0,0,0,0,1,0,0,1,0
08/05/2018 00:15,3.6,3.89,0.0,0.0,67.92,100.0,900,0,0,0,0,0,1,0,0,0
24/10/2018 16:30,55.48,26.71,0.0,0.03,90.1,100.0,59400,0,0,0,0,0,0,1,1,0
02/06/2018 10:00,3.1,0.0,16.52,0.0,100.0,18.44,36000,1,0,1,0,0,0,0,0,0
14/05/2018 02:45,3.06,4.61,0.0,0.0,55.3,100.0,9900,0,0,0,0,0,0,0,0,0
08/12/2018 14:00,50.51,16.42,0.0,0.02,95.1,100.0,50400,1,0,1,0,0,0,0,0,1
13/07/2018 21:00,27.22,0.14,7.06,0.01,100.0,96.8,75600,0,1,0,0,0,0,0,0,1
11/08/2018 17:00,15.55,0.72,15.3,0.01,99.89,71.28,61200,1,0,1,0,0,0,0,1,0
03/06/2018 07:15,2.99,6.41,0.0,0.0,42.27,100.0,26100,1,0,0,1,0,0,0,0,0
24/09/2018 14:15,3.49,0.0,16.24,0.0,100.0,21.01,51300,0,0,0,0,0,0,0,0,0
05/04/2018 02:30,3.1,3.74,0.0,0.0,63.82,100.0,9000,0,0,0,0,1,0,0,0,0
11/05/2018 01:00,3.67,3.85,0.0,0.0,69.0,100.0,3600,0,1,0,0,0,0,0,0,0
06/04/2018 16:00,87.7,28.55,0.0,0.04,95.09,100.0,57600,0,1,0,0,0,0,0,1,0
13/03/2018 09:00,73.73,23.69,0.0,0.03,95.21,100.0,32400,0,0,0,0,0,1,0,0,0
20/09/2018 20:15,41.47,15.48,0.0,0.02,93.69,100.0,72900,0,0,0,0,1,0,0,0,1
06/02/2018 19:00,38.77,0.65,4.03,0.02,99.99,99.46,68400,0,0,0,0,0,1,0,1,0
25/09/2018 10:45,2.74,0.0,12.46,0.0,100.0,21.48,38700,0,0,0,0,0,1,0,0,0
03/01/2018 23:00,4.64,4.97,0.0,0.0,68.24,100.0,82800,0,0,0,0,0,0,1,1,0
29/10/2018 17:30,59.94,27.29,0.54,0.03,91.01,100.0,63000,0,0,0,0,0,0,0,0,1
21/02/2018 06:45,4.9,4.5,0.0,0.0,73.65,100.0,24300,0,0,0,0,0,0,1,0,0
31/01/2018 08:15,42.62,30.28,0.0,0.02,81.52,100.0,29700,0,0,0,0,0,0,1,0,0
28/04/2018 21:45,3.42,0.0,26.53,0.0,100.0,12.79,78300,1,0,1,0,0,0,0,0,1
27/11/2018 11:15,126.11,57.74,0.0,0.06,90.92,100.0,40500,0,0,0,0,0,1,0,1,0
21/09/2018 13:30,28.08,2.41,1.44,0.01,99.63,99.87,48600,0,1,0,0,0,0,0,1,0
26/03/2018 02:00,3.06,3.46,0.0,0.0,66.25,100.0,7200,0,0,0,0,0,0,0,0,0
05/12/2018 22:45,4.03,4.39,0.0,0.0,67.63,100.0,81900,0,0,0,0,0,0,1,1,0
08/08/2018 07:15,3.2,5.72,0.0,0.0,48.82,100.0,26100,0,0,0,0,0,0,1,0,0
23/01/2018 14:45,63.68,21.06,0.0,0.03,94.94,100.0,53100,0,0,0,0,0,1,0,0,1
18/09/2018 13:45,60.48,34.92,0.0,0.03,86.6,100.0,49500,0,0,0,0,0,1,0,1,0
22/06/2018 13:00,4.97,0.0,21.28,0.0,100.0,22.74,46800,0,1,0,0,0,0,0,0,1
05/03/2018 07:30,3.64,5.44,0.0,0.0,55.61,100.0,27000,0,0,0,0,0,0,0,0,0
05/05/2018 04:15,2.95,3.78,0.0,0.0,61.52,100.0,15300,1,0,1,0,0,0,0,0,0
28/01/2018 20:45,6.34,0.0,26.75,0.0,100.0,23.06,74700,1,0,0,1,0,0,0,0,1
31/07/2018 07:30,3.42,4.32,0.0,0.0,62.07,100.0,27000,0,0,0,0,0,1,0,0,0
27/06/2018 05:45,2.84,4.5,0.0,0.0,53.37,100.0,20700,0,0,0,0,0,0,1,0,0
24/12/2018 10:00,56.27,19.51,0.0,0.03,94.48,100.0,36000,0,0,0,0,0,0,0,0,1
30/05/2018 19:00,46.01,14.51,0.0,0.02,95.37,100.0,68400,0,0,0,0,0,0,1,0,1
18/12/2018 03:30,3.42,2.34,0.11,0.0,82.53,99.95,12600,0,0,0,0,0,1,0,0,0
05/10/2018 12:45,5.18,0.0,17.06,0.0,100.0,29.05,45900,0,1,0,0,0,0,0,0,1
06/12/2018 02:15,3.46,2.92,0.0,0.0,76.42,100.0,8100,0,0,0,0,1,0,0,0,0
19/11/2018 06:45,2.77,4.0,0.0,0.0,56.93,100.0,24300,0,0,0,0,0,0,0,0,0
07/12/2018 07:00,4.0,4.75,0.0,0.0,64.41,100.0,25200,0,1,0,0,0,0,0,0,0
08/01/2018 18:00,33.48,0.0,9.47,0.02,100.0,96.22,64800,0,0,0,0,0,0,0,1,0
07/04/2018 23:15,3.28,4.1,0.0,0.0,62.47,100.0,83700,1,0,1,0,0,0,0,0,0
27/07/2018 16:45,48.24,13.28,0.0,0.02,96.41,100.0,60300,0,1,0,0,0,0,0,1,0
22/12/2018 12:00,3.6,0.0,13.68,0.0,100.0,25.45,43200,1,0,1,0,0,0,0,0,0
21/03/2018 12:15,11.48,2.23,19.19,0.01,98.17,51.34,44100,0,0,0,0,0,0,1,0,1
16/10/2018 14:45,64.22,46.01,0.0,0.03,81.29,100.0,53100,0,0,0,0,0,1,0,1,0
27/10/2018 20:00,3.6,0.0,17.5,0.0,100.0,20.15,72000,1,0,1,0,0,0,0,0,1
16/06/2018 17:30,3.71,0.0,17.78,0.0,100.0,20.43,63000,1,0,1,0,0,0,0,0,1
13/03/2018 14:00,84.53,43.16,0.0,0.04,89.06,100.0,50400,0,0,0,0,0,1,0,1,0
17/04/2018 01:45,3.28,4.32,0.0,0.0,60.47,100.0,6300,0,0,0,0,0,1,0,0,0
29/01/2018 02:00,4.18,4.21,0.0,0.0,70.46,100.0,7200,0,0,0,0,0,0,0,0,0
04/04/2018 19:30,4.07,0.0,27.07,0.0,100.0,14.87,70200,0,0,0,0,0,0,1,0,1
29/03/2018 09:30,55.66,21.82,0.0,0.03,93.1,100.0,34200,0,0,0,0,1,0,0,0,1
19/07/2018 19:00,69.8,28.91,0.0,0.03,92.39,100.0,68400,0,0,0,0,1,0,0,0,1
26/11/2018 11:30,79.13,44.39,0.0,0.04,87.21,100.0,41400,0,0,0,0,0,0,0,1,0
15/09/2018 09:30,35.75,9.29,0.0,0.02,96.79,100.0,34200,1,0,1,0,0,0,0,0,1
29/11/2018 03:45,4.0,5.15,0.0,0.0,61.34,100.0,13500,0,0,0,0,1,0,0,0,0
23/07/2018 21:00,38.27,9.58,2.41,0.02,97.01,99.8,75600,0,0,0,0,0,0,0,0,1
12/01/2018 22:15,5.0,1.66,15.88,0.0,94.91,30.03,80100,0,1,0,0,0,0,0,1,0
30/10/2018 10:00,59.76,30.96,0.0,0.03,88.79,100.0,36000,0,0,0,0,0,1,0,0,1
09/10/2018 12:15,7.2,0.43,15.3,0.0,99.82,42.58,44100,0,0,0,0,0,1,0,0,1
10/04/2018 18:30,44.6,31.72,0.0,0.02,81.49,100.0,66600,0,0,0,0,0,1,0,0,1
19/07/2018 08:00,5.33,6.01,0.0,0.0,66.35,100.0,28800,0,0,0,0,1,0,0,0,0
07/08/2018 17:00,87.19,43.49,0.0,0.04,89.49,100.0,61200,0,0,0,0,0,1,0,1,0
21/12/2018 02:45,3.92,3.31,0.07,0.0,76.41,99.98,9900,0,1,0,0,0,0,0,0,0
23/03/2018 15:00,142.78,67.32,0.0,0.07,90.45,100.0,54000,0,1,0,0,0,0,0,1,0
27/12/2018 12:30,6.62,0.0,21.35,0.0,100.0,29.62,45000,0,0,0,0,1,0,0,0,1
04/12/2018 16:00,53.82,27.79,0.0,0.02,88.85,100.0,57600,0,0,0,0,0,1,0,0,1
22/11/2018 17:15,58.07,20.56,0.0,0.03,94.27,100.0,62100,0,0,0,0,1,0,0,1,0
12/07/2018 01:45,2.95,4.86,0.0,0.0,51.89,100.0,6300,0,0,0,0,1,0,0,0,0
16/12/2018 04:00,3.42,2.81,0.0,0.0,77.26,100.0,14400,1,0,0,1,0,0,0,0,0
27/08/2018 18:00,29.95,5.51,2.84,0.01,98.35,99.55,64800,0,0,0,0,0,0,0,0,1
25/09/2018 17:15,2.95,0.0,14.58,0.0,100.0,19.83,62100,0,0,0,0,0,1,0,0,0
04/12/2018 20:15,48.89,17.6,0.0,0.02,94.09,100.0,72900,0,0,0,0,0,1,0,0,1
14/03/2018 07:00,3.71,4.61,0.0,0.0,62.7,100.0,25200,0,0,0,0,0,0,1,0,0
30/04/2018 22:15,3.6,1.44,13.28,0.0,92.85,26.16,80100,0,0,0,0,0,0,0,0,1
06/03/2018 12:00,66.24,42.01,0.0,0.03,84.45,100.0,43200,0,0,0,0,0,1,0,1,0
06/05/2018 06:15,3.35,4.43,0.0,0.0,60.32,100.0,22500,1,0,0,1,0,0,0,0,0
10/04/2018 01:30,3.56,4.18,0.0,0.0,64.84,100.0,5400,0,0,0,0,0,1,0,0,0
29/09/2018 19:30,3.46,0.0,18.0,0.0,100.0,18.88,70200,1,0,1,0,0,0,0,0,1
19/09/2018 11:15,45.76,17.14,0.0,0.02,93.65,100.0,40500,0,0,0,0,0,0,1,1,0
26/05/2018 19:15,3.49,0.0,21.42,0.0,100.0,16.08,69300,1,0,1,0,0,0,0,0,1
07/09/2018 11:45,84.92,31.9,0.0,0.04,93.61,100.0,42300,0,1,0,0,0,0,0,1,0
08/06/2018 11:45,48.38,40.21,0.0,0.02,76.91,100.0,42300,0,1,0,0,0,0,0,1,0
19/10/2018 16:00,99.36,63.68,0.0,0.05,84.19,100.0,57600,0,1,0,0,0,0,0,1,0
27/04/2018 07:00,3.06,3.67,0.0,0.0,64.04,100.0,25200,0,1,0,0,0,0,0,0,0
16/07/2018 10:00,91.37,46.15,0.0,0.04,89.26,100.0,36000,0,0,0,0,0,0,0,0,1
26/01/2018 00:15,33.37,24.41,0.0,0.02,80.71,100.0,900,0,1,0,0,0,0,0,0,0
07/07/2018 14:30,94.25,25.92,0.0,0.04,96.42,100.0,52200,1,0,1,0,0,0,0,1,0
22/07/2018 14:00,2.88,0.0,7.49,0.0,100.0,35.89,50400,1,0,0,1,0,0,0,0,0
27/10/2018 12:00,23.0,7.02,4.03,0.01,95.64,98.5,43200,1,0,1,0,0,0,0,1,0
15/05/2018 13:45,96.01,40.1,0.0,0.04,92.27,100.0,49500,0,0,0,0,0,1,0,1,0
19/11/2018 00:00,4.14,3.17,0.04,0.0,79.4,100.0,0,0,0,0,0,0,0,0,0,0
03/02/2018 23:15,40.72,29.38,0.0,0.02,81.1,100.0,83700,1,0,1,0,0,0,0,0,0
23/10/2018 03:00,4.1,7.27,0.0,0.0,49.12,100.0,10800,0,0,0,0,0,1,0,0,0
08/09/2018 14:30,52.6,21.85,0.0,0.02,92.35,100.0,52200,1,0,1,0,0,0,0,1,0
03/12/2018 05:15,3.31,2.38,0.0,0.0,81.19,100.0,18900,0,0,0,0,0,0,0,0,0
17/12/2018 13:30,56.99,23.0,0.0,0.03,92.73,100.0,48600,0,0,0,0,0,0,0,0,1
30/06/2018 00:30,3.17,4.93,0.0,0.0,54.08,100.0,1800,1,0,1,0,0,0,0,0,0
01/08/2018 22:00,2.95,0.0,16.13,0.0,100.0,17.99,79200,0,0,0,0,0,0,1,0,0
21/10/2018 05:15,2.77,4.68,0.0,0.0,50.93,100.0,18900,1,0,0,1,0,0,0,0,0
22/09/2018 12:00,3.35,0.0,6.37,0.0,100.0,46.55,43200,1,0,1,0,0,0,0,0,0
29/05/2018 00:30,3.2,5.04,0.0,0.0,53.6,100.0,1800,0,0,0,0,0,1,0,0,0
24/10/2018 13:30,54.07,32.94,0.0,0.02,85.4,100.0,48600,0,0,0,0,0,0,1,1,0
21/10/2018 14:45,3.06,0.0,11.16,0.0,100.0,26.44,53100,1,0,0,1,0,0,0,0,0
17/06/2018 21:15,3.64,0.0,25.99,0.0,100.0,13.87,76500,1,0,0,1,0,0,0,0,0
29/04/2018 15:15,3.17,0.0,16.34,0.0,100.0,19.05,54900,1,0,0,1,0,0,0,0,0
26/07/2018 10:00,37.76,4.43,0.86,0.02,99.32,99.97,36000,0,0,0,0,1,0,0,0,1
23/04/2018 22:45,3.82,4.07,0.0,0.0,68.44,100.0,81900,0,0,0,0,0,0,0,0,1
16/10/2018 00:30,4.75,8.35,0.0,0.0,49.45,100.0,1800,0,0,0,0,0,1,0,0,0
18/05/2018 00:30,3.71,4.79,0.0,0.0,61.23,100.0,1800,0,1,0,0,0,0,0,0,0
05/08/2018 18:15,2.81,0.0,7.63,0.0,100.0,34.56,65700,1,0,0,1,0,0,0,0,0
03/01/2018 21:45,5.11,0.0,26.78,0.0,100.0,18.74,78300,0,0,0,0,0,0,1,0,1
12/02/2018 03:45,5.29,4.54,0.0,0.0,75.89,100.0,13500,0,0,0,0,0,0,0,0,0
06/02/2018 10:00,120.64,51.77,0.0,0.06,91.9,100.0,36000,0,0,0,0,0,1,0,0,1
28/02/2018 09:15,121.46,56.2,0.0,0.06,90.76,100.0,33300,0,0,0,0,0,0,1,0,1
22/10/2018 15:00,65.63,31.9,0.0,0.03,89.94,100.0,54000,0,0,0,0,0,0,0,1,0
12/03/2018 05:45,3.1,3.24,0.0,0.0,69.13,100.0,20700,0,0,0,0,0,0,0,0,0
12/01/2018 02:00,4.75,4.9,0.0,0.0,69.6,100.0,7200,0,1,0,0,0,0,0,0,0
29/03/2018 10:30,54.25,19.51,0.0,0.02,94.1,100.0,37800,0,0,0,0,1,0,0,1,0
31/03/2018 23:45,2.74,3.42,0.0,0.0,62.53,100.0,85500,1,0,1,0,0,0,0,0,0
08/07/2018 18:30,3.38,0.0,5.62,0.0,100.0,51.54,66600,1,0,0,1,0,0,0,0,1
20/02/2018 06:15,4.97,5.54,0.0,0.0,66.78,100.0,22500,0,0,0,0,0,1,0,0,0
02/12/2018 04:15,3.46,3.13,0.0,0.0,74.16,100.0,15300,1,0,0,1,0,0,0,0,0
08/02/2018 09:45,60.16,15.3,0.0,0.03,96.91,100.0,35100,0,0,0,0,1,0,0,0,1
06/09/2018 14:45,48.46,27.4,0.0,0.02,87.05,100.0,53100,0,0,0,0,1,0,0,1,0
24/12/2018 15:30,51.12,13.79,0.04,0.02,96.55,100.0,55800,0,0,0,0,0,0,0,0,1
01/01/2018 11:30,3.46,0.0,4.82,0.0,100.0,58.31,41400,0,0,0,0,0,0,0,0,0
02/03/2018 09:30,56.41,6.98,2.95,0.03,99.24,99.86,34200,0,1,0,0,0,0,0,0,1
19/03/2018 17:30,54.97,23.69,0.14,0.03,91.83,100.0,63000,0,0,0,0,0,0,0,0,1
06/06/2018 16:15,50.4,27.32,0.0,0.02,87.91,100.0,58500,0,0,0,0,0,0,1,1,0
07/12/2018 20:15,57.64,21.17,0.0,0.03,93.87,100.0,72900,0,1,0,0,0,0,0,0,1
13/06/2018 06:00,2.88,5.11,0.0,0.0,49.1,100.0,21600,0,0,0,0,0,0,1,0,0
13/08/2018 18:45,103.1,55.8,0.0,0.05,87.95,100.0,67500,0,0,0,0,0,0,0,0,1
30/10/2018 18:45,67.61,34.6,0.0,0.03,89.02,100.0,67500,0,0,0,0,0,1,0,0,1
07/06/2018 06:45,3.53,5.72,0.0,0.0,52.52,100.0,24300,0,0,0,0,1,0,0,0,0
04/06/2018 17:00,105.98,42.48,0.0,0.05,92.82,100.0,61200,0,0,0,0,0,0,0,1,0
14/04/2018 09:30,35.53,0.0,4.32,0.02,100.0,99.27,34200,1,0,1,0,0,0,0,0,1
21/04/2018 22:45,3.06,4.25,0.0,0.0,58.43,100.0,81900,1,0,1,0,0,0,0,0,1
03/06/2018 17:30,2.99,0.0,16.92,0.0,100.0,17.4,63000,1,0,0,1,0,0,0,0,0
10/01/2018 05:30,4.57,4.46,0.0,0.0,71.57,100.0,19800,0,0,0,0,0,0,1,0,0
12/05/2018 15:15,25.7,0.11,8.5,0.01,100.0,94.94,54900,1,0,1,0,0,0,0,1,0
01/08/2018 05:15,2.66,4.75,0.0,0.0,48.86,100.0,18900,0,0,0,0,0,0,1,0,0
03/10/2018 20:15,3.56,0.0,17.46,0.0,100.0,19.98,72900,0,0,0,0,0,0,1,0,1
09/09/2018 21:45,2.99,0.0,11.52,0.0,100.0,25.12,78300,1,0,0,1,0,0,0,0,1
24/03/2018 17:45,4.21,0.0,25.67,0.0,100.0,16.18,63900,1,0,1,0,0,0,0,0,1
23/10/2018 21:00,34.09,8.71,0.0,0.02,96.89,100.0,75600,0,0,0,0,0,1,0,0,1
12/04/2018 21:45,5.72,0.0,25.7,0.0,100.0,21.73,78300,0,0,0,0,1,0,0,0,1
19/10/2018 09:45,78.66,35.93,0.0,0.04,90.96,100.0,35100,0,1,0,0,0,0,0,0,1
23/12/2018 15:00,3.67,0.0,13.61,0.0,100.0,26.04,54000,1,0,0,1,0,0,0,0,0
13/02/2018 15:15,79.52,19.48,0.0,0.04,97.13,100.0,54900,0,0,0,0,0,1,0,0,1
01/09/2018 19:30,3.56,0.0,17.21,0.0,100.0,20.26,70200,1,0,1,0,0,0,0,0,1
17/07/2018 01:15,2.99,0.0,3.67,0.0,100.0,63.16,4500,0,0,0,0,0,1,0,0,0
10/07/2018 20:30,44.75,9.65,0.0,0.02,97.75,100.0,73800,0,0,0,0,0,1,0,0,1
06/01/2018 05:00,4.18,5.83,0.0,0.0,58.27,100.0,18000,1,0,1,0,0,0,0,0,0
04/03/2018 23:45,3.02,3.71,0.0,0.0,63.13,100.0,85500,1,0,0,1,0,0,0,0,0
23/08/2018 04:15,5.18,8.32,0.0,0.0,52.85,100.0,15300,0,0,0,0,1,0,0,0,0
25/03/2018 14:30,31.39,0.22,5.04,0.01,100.0,98.74,52200,1,0,0,1,0,0,0,1,0
26/05/2018 21:00,3.53,0.0,25.02,0.0,100.0,13.97,75600,1,0,1,0,0,0,0,0,1
30/12/2018 09:00,3.28,0.0,13.9,0.0,100.0,22.97,32400,1,0,0,1,0,0,0,0,0
11/12/2018 13:30,59.36,29.63,0.0,0.03,89.47,100.0,48600,0,0,0,0,0,1,0,0,1
13/04/2018 08:30,45.11,41.47,0.0,0.02,73.62,100.0,30600,0,1,0,0,0,0,0,0,0
17/07/2018 16:45,88.45,29.77,0.0,0.04,94.78,100.0,60300,0,0,0,0,0,1,0,1,0
18/05/2018 22:00,4.03,0.0,16.7,0.0,100.0,23.46,79200,0,1,0,0,0,0,0,0,1
17/02/2018 13:15,3.56,0.0,16.52,0.0,100.0,21.07,47700,1,0,1,0,0,0,0,0,0
24/01/2018 04:45,34.49,23.18,0.0,0.02,83.0,100.0,17100,0,0,0,0,0,0,1,0,0
16/01/2018 21:15,12.53,0.04,22.46,0.01,100.0,48.72,76500,0,0,0,0,0,1,0,0,1
23/10/2018 01:00,3.71,6.41,0.0,0.0,50.09,100.0,3600,0,0,0,0,0,1,0,0,0
25/06/2018 15:15,85.07,33.05,0.0,0.04,93.21,100.0,54900,0,0,0,0,0,0,0,1,0
09/05/2018 04:45,3.17,4.18,0.0,0.0,60.43,100.0,17100,0,0,0,0,0,0,1,0,0
13/04/2018 01:15,4.21,6.3,0.0,0.0,55.56,100.0,4500,0,1,0,0,0,0,0,0,0
01/02/2018 19:45,103.25,42.95,0.0,0.05,92.33,100.0,71100,0,0,0,0,1,0,0,1,0
11/05/2018 21:00,6.34,0.0,24.7,0.0,100.0,24.86,75600,0,1,0,0,0,0,0,0,1
15/02/2018 05:30,3.6,5.29,0.0,0.0,56.26,100.0,19800,0,0,0,0,1,0,0,0,0
26/09/2018 22:30,2.63,5.83,0.0,0.0,41.12,100.0,81000,0,0,0,0,0,0,1,0,0
05/04/2018 03:30,3.06,3.64,0.0,0.0,64.35,100.0,12600,0,0,0,0,1,0,0,0,0
21/03/2018 23:45,4.03,4.86,0.0,0.0,63.83,100.0,85500,0,0,0,0,0,0,1,0,0
08/08/2018 08:00,4.82,7.7,0.0,0.0,53.06,100.0,28800,0,0,0,0,0,0,1,0,0
05/06/2018 17:30,66.96,31.14,0.25,0.03,90.67,100.0,63000,0,0,0,0,0,1,0,0,1
04/06/2018 00:45,2.88,5.18,0.0,0.0,48.59,100.0,2700,0,0,0,0,0,0,0,0,0
04/02/2018 21:30,5.04,0.0,26.28,0.0,100.0,18.83,77400,1,0,0,1,0,0,0,0,0
22/05/2018 15:15,82.55,11.99,0.04,0.04,98.96,100.0,54900,0,0,0,0,0,1,0,1,0
16/08/2018 05:15,3.31,5.87,0.0,0.0,49.12,100.0,18900,0,0,0,0,1,0,0,0,0
09/07/2018 00:00,3.31,3.74,0.0,0.0,66.27,100.0,0,0,0,0,0,0,0,0,0,0
21/04/2018 01:00,3.53,3.46,0.0,0.0,71.42,100.0,3600,1,0,1,0,0,0,0,0,0
17/03/2018 14:30,62.93,6.77,1.87,0.03,99.43,99.96,52200,1,0,1,0,0,0,0,1,0
05/12/2018 14:15,54.36,25.24,0.0,0.02,90.7,100.0,51300,0,0,0,0,0,0,1,0,1
29/06/2018 12:00,43.24,28.62,0.0,0.02,83.39,100.0,43200,0,1,0,0,0,0,0,1,0
21/07/2018 00:00,3.38,0.0,5.76,0.0,100.0,50.61,0,1,0,1,0,0,0,0,0,0
19/12/2018 07:45,5.76,2.92,0.32,0.0,89.19,99.85,27900,0,0,0,0,0,0,1,0,0
19/08/2018 20:15,3.35,0.0,20.27,0.0,100.0,16.31,72900,1,0,0,1,0,0,0,0,0
01/11/2018 10:45,77.87,44.86,0.0,0.04,86.65,100.0,38700,0,0,0,0,1,0,0,1,0
02/08/2018 06:45,2.7,4.93,0.0,0.0,48.03,100.0,24300,0,0,0,0,1,0,0,0,0
06/10/2018 17:30,26.46,1.4,0.94,0.01,99.86,99.94,63000,1,0,1,0,0,0,0,0,1
10/07/2018 11:45,55.84,42.55,0.0,0.03,79.54,100.0,42300,0,0,0,0,0,1,0,1,0
08/06/2018 15:45,54.0,26.57,0.0,0.02,89.73,100.0,56700,0,1,0,0,0,0,0,1,0
08/03/2018 07:15,2.95,2.2,0.0,0.0,80.16,100.0,26100,0,0,0,0,1,0,0,0,0
05/08/2018 12:45,2.99,0.0,16.24,0.0,100.0,18.11,45900,1,0,0,1,0,0,0,0,0
28/06/2018 22:30,3.6,4.43,0.0,0.0,63.07,100.0,81000,0,0,0,0,1,0,0,0,1
30/08/2018 23:15,2.77,5.26,0.0,0.0,46.6,100.0,83700,0,0,0,0,1,0,0,0,0
07/06/2018 20:45,40.03,9.0,0.04,0.02,97.56,100.0,74700,0,0,0,0,1,0,0,0,1
10/04/2018 21:00,10.98,0.07,22.82,0.01,100.0,43.36,75600,0,0,0,0,0,1,0,0,1
26/11/2018 07:45,5.22,3.17,0.11,0.0,85.47,99.98,27900,0,0,0,0,0,0,0,0,0
07/06/2018 20:30,68.33,36.14,0.0,0.03,88.4,100.0,73800,0,0,0,0,1,0,0,0,1
06/07/2018 04:45,3.53,5.22,0.0,0.0,56.02,100.0,17100,0,1,0,0,0,0,0,0,0
25/03/2018 17:30,4.21,0.0,25.74,0.0,100.0,16.14,63000,1,0,0,1,0,0,0,0,1
04/08/2018 20:45,2.99,0.0,16.85,0.0,100.0,17.47,74700,1,0,1,0,0,0,0,0,0
23/10/2018 06:45,3.06,5.65,0.0,0.0,47.62,100.0,24300,0,0,0,0,0,1,0,0,0
28/09/2018 11:45,50.72,31.18,0.0,0.02,85.19,100.0,42300,0,1,0,0,0,0,0,1,0
28/11/2018 15:45,65.66,24.98,0.0,0.03,93.46,100.0,56700,0,0,0,0,0,0,1,0,1
26/09/2018 01:15,2.63,5.51,0.0,0.0,43.08,100.0,4500,0,0,0,0,0,0,1,0,0
22/12/2018 00:30,4.0,3.13,0.18,0.0,78.75,99.9,1800,1,0,1,0,0,0,0,0,0
11/08/2018 04:30,2.77,5.58,0.0,0.0,44.46,100.0,16200,1,0,1,0,0,0,0,0,0
08/10/2018 17:15,110.99,53.93,0.0,0.05,89.94,100.0,62100,0,0,0,0,0,0,0,0,1
07/11/2018 23:45,3.56,5.9,0.0,0.0,51.66,100.0,85500,0,0,0,0,0,0,1,0,0
19/02/2018 05:45,3.24,4.46,0.0,0.0,58.77,100.0,20700,0,0,0,0,0,0,0,0,0
02/03/2018 00:30,3.28,2.52,0.0,0.0,79.3,100.0,1800,0,1,0,0,0,0,0,0,0
15/12/2018 12:45,3.42,0.0,14.51,0.0,100.0,22.94,45900,1,0,1,0,0,0,0,0,0
16/06/2018 06:15,2.88,5.69,0.0,0.0,45.16,100.0,22500,1,0,1,0,0,0,0,0,0
27/01/2018 13:00,5.51,0.0,25.27,0.0,100.0,21.3,46800,1,0,1,0,0,0,0,0,1
16/08/2018 09:00,111.89,55.37,0.0,0.05,89.63,100.0,32400,0,0,0,0,1,0,0,0,0
29/09/2018 01:15,2.59,4.21,0.0,0.0,52.4,100.0,4500,1,0,1,0,0,0,0,0,0
15/10/2018 13:00,6.34,0.0,16.81,0.0,100.0,35.29,46800,0,0,0,0,0,0,0,0,1
22/08/2018 16:45,51.48,22.57,0.0,0.02,91.58,100.0,60300,0,0,0,0,0,0,1,1,0
