date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus_Weekend,Day_of_week_Friday,Day_of_week_Saturday,Day_of_week_Sunday,Day_of_week_Thursday,Day_of_week_Tuesday,Day_of_week_Wednesday,Load_Type_Maximum_Load,Load_Type_Medium_Load
14/03/2018 07:45,4.46,6.62,0.0,0.0,55.87,100.0,27900,0,0,0,0,0,0,1,0,0
19/05/2018 16:45,33.12,0.07,4.57,0.02,100.0,99.06,60300,1,0,1,0,0,0,0,1,0
31/03/2018 12:00,2.88,0.0,5.22,0.0,100.0,48.31,43200,1,0,1,0,0,0,0,0,0
10/02/2018 15:45,3.74,0.0,17.96,0.0,100.0,20.39,56700,1,0,1,0,0,0,0,0,0
10/11/2018 12:45,5.08,0.0,16.92,0.0,100.0,28.76,45900,1,0,1,0,0,0,0,0,1
17/03/2018 00:15,3.64,3.92,0.0,0.0,68.05,100.0,900,1,0,1,0,0,0,0,0,0
12/10/2018 17:30,44.89,19.84,0.11,0.02,91.46,100.0,63000,0,1,0,0,0,0,0,0,1
10/10/2018 08:45,61.74,54.79,0.0,0.03,74.8,100.0,31500,0,0,0,0,0,0,1,0,0
20/11/2018 08:30,60.16,48.53,0.0,0.03,77.83,100.0,30600,0,0,0,0,0,1,0,0,0
26/05/2018 01:00,3.1,5.0,0.0,0.0,52.69,100.0,3600,1,0,1,0,0,0,0,0,0
18/09/2018 02:30,2.95,5.4,0.0,0.0,47.94,100.0,9000,0,0,0,0,0,1,0,0,0
03/06/2018 03:45,2.99,5.9,0.0,0.0,45.2,100.0,13500,1,0,0,1,0,0,0,0,0
05/09/2018 02:00,2.48,4.68,0.0,0.0,46.82,100.0,7200,0,0,0,0,0,0,1,0,0
05/01/2018 07:30,5.33,4.97,0.0,0.0,73.14,100.0,27000,0,1,0,0,0,0,0,0,0
27/04/2018 07:15,3.02,3.49,0.0,0.0,65.44,100.0,26100,0,1,0,0,0,0,0,0,0
11/02/2018 01:30,3.67,3.38,0.0,0.0,73.56,100.0,5400,1,0,0,1,0,0,0,0,0
09/07/2018 15:00,52.02,19.58,0.0,0.02,93.59,100.0,54000,0,0,0,0,0,0,0,1,0
07/01/2018 18:15,3.35,0.0,6.41,0.0,100.0,46.32,65700,1,0,0,1,0,0,0,0,0
04/05/2018 05:30,2.95,3.78,0.0,0.0,61.52,100.0,19800,0,1,0,0,0,0,0,0,0
18/11/2018 06:30,3.24,5.51,0.0,0.0,50.69,100.0,23400,1,0,0,1,0,0,0,0,0
05/05/2018 05:45,3.31,4.43,0.0,0.0,59.86,100.0,20700,1,0,1,0,0,0,0,0,0
08/11/2018 00:00,3.53,6.37,0.0,0.0,48.47,100.0,0,0,0,0,0,1,0,0,0,0
26/12/2018 21:45,3.96,0.0,21.74,0.0,100.0,17.92,78300,0,0,0,0,0,0,1,0,1
30/09/2018 14:45,3.38,0.0,18.0,0.0,100.0,18.46,53100,1,0,0,1,0,0,0,0,0
14/11/2018 08:45,123.77,79.63,0.0,0.06,84.1,100.0,31500,0,0,0,0,0,0,1,0,0
04/10/2018 20:45,53.14,30.89,0.0,0.02,86.45,100.0,74700,0,0,0,0,1,0,0,0,1
14/04/2018 13:00,4.54,0.0,22.21,0.0,100.0,20.03,46800,1,0,1,0,0,0,0,0,1
16/10/2018 17:45,29.92,1.73,1.15,0.01,99.83,99.93,63900,0,0,0,0,0,1,0,0,1
27/09/2018 22:00,3.78,0.0,16.02,0.0,100.0,22.96,79200,0,0,0,0,1,0,0,0,1
21/02/2018 03:15,5.87,5.76,0.0,0.0,71.38,100.0,11700,0,0,0,0,0,0,1,0,0
14/08/2018 22:30,2.77,5.11,0.0,0.0,47.66,100.0,81000,0,0,0,0,0,1,0,0,1
20/08/2018 11:00,133.7,72.58,0.0,0.06,87.89,100.0,39600,0,0,0,0,0,0,0,1,0
19/12/2018 00:30,4.14,3.42,0.11,0.0,77.1,99.96,1800,0,0,0,0,0,0,1,0,0
06/06/2018 08:15,69.8,53.75,0.0,0.03,79.23,100.0,29700,0,0,0,0,0,0,1,0,0
22/09/2018 06:45,2.59,4.97,0.0,0.0,46.21,100.0,24300,1,0,1,0,0,0,0,0,0
03/04/2018 22:00,4.18,0.0,25.24,0.0,100.0,16.34,79200,0,0,0,0,0,1,0,0,1
10/02/2018 18:15,5.54,0.0,10.15,0.0,100.0,47.91,65700,1,0,1,0,0,0,0,0,0
06/12/2018 16:00,49.97,20.95,0.0,0.02,92.22,100.0,57600,0,0,0,0,1,0,0,0,1
10/01/2018 17:15,95.58,32.83,0.0,0.04,94.58,100.0,62100,0,0,0,0,0,0,1,1,0
15/09/2018 07:00,2.63,5.15,0.0,0.0,45.48,100.0,25200,1,0,1,0,0,0,0,0,0
06/05/2018 10:30,3.17,0.0,17.21,0.0,100.0,18.11,37800,1,0,0,1,0,0,0,0,0
30/07/2018 07:45,3.78,4.43,0.0,0.0,64.91,100.0,27900,0,0,0,0,0,0,0,0,0
04/02/2018 23:45,4.43,4.46,0.0,0.0,70.47,100.0,85500,1,0,0,1,0,0,0,0,0
23/08/2018 07:00,3.06,5.65,0.0,0.0,47.62,100.0,25200,0,0,0,0,1,0,0,0,0
09/11/2018 00:30,3.64,6.66,0.0,0.0,47.96,100.0,1800,0,1,0,0,0,0,0,0,0
23/01/2018 09:00,86.47,42.26,0.0,0.04,89.84,100.0,32400,0,0,0,0,0,1,0,0,0
16/10/2018 16:30,59.26,41.58,0.0,0.03,81.86,100.0,59400,0,0,0,0,0,1,0,1,0
16/12/2018 11:00,66.78,29.02,0.0,0.03,91.71,100.0,39600,1,0,0,1,0,0,0,1,0
07/08/2018 01:45,2.99,4.68,0.0,0.0,53.84,100.0,6300,0,0,0,0,0,1,0,0,0
11/06/2018 14:45,96.8,48.92,0.0,0.04,89.25,100.0,53100,0,0,0,0,0,0,0,1,0
15/01/2018 13:00,7.81,0.0,25.52,0.0,100.0,29.26,46800,0,0,0,0,0,0,0,0,1
19/05/2018 20:15,3.74,0.0,24.44,0.0,100.0,15.13,72900,1,0,1,0,0,0,0,0,1
22/11/2018 07:30,3.17,2.27,0.11,0.0,81.3,99.94,27000,0,0,0,0,1,0,0,0,0
08/06/2018 04:00,2.88,5.8,0.0,0.0,44.47,100.0,14400,0,1,0,0,0,0,0,0,0
22/03/2018 22:00,7.13,0.0,24.77,0.0,100.0,27.66,79200,0,0,0,0,1,0,0,0,1
04/05/2018 00:45,3.64,3.74,0.0,0.0,69.75,100.0,2700,0,1,0,0,0,0,0,0,0
31/10/2018 15:15,49.46,26.6,0.0,0.02,88.07,100.0,54900,0,0,0,0,0,0,1,1,0
06/09/2018 06:30,3.06,6.01,0.0,0.0,45.37,100.0,23400,0,0,0,0,1,0,0,0,0
10/05/2018 16:45,55.76,27.83,0.0,0.03,89.47,100.0,60300,0,0,0,0,1,0,0,1,0
03/10/2018 18:15,3.49,0.0,6.19,0.0,100.0,49.11,65700,0,0,0,0,0,0,1,0,1
15/09/2018 15:30,42.37,14.87,0.0,0.02,94.36,100.0,55800,1,0,1,0,0,0,0,1,0
01/02/2018 21:45,99.36,24.16,0.25,0.05,97.17,100.0,78300,0,0,0,0,1,0,0,0,1
23/03/2018 07:15,3.24,4.36,0.0,0.0,59.65,100.0,26100,0,1,0,0,0,0,0,0,0
06/01/2018 16:45,3.42,0.0,18.18,0.0,100.0,18.49,60300,1,0,1,0,0,0,0,0,0
08/03/2018 04:30,3.56,3.13,0.0,0.0,75.1,100.0,16200,0,0,0,0,1,0,0,0,0
13/01/2018 06:00,4.72,4.21,0.0,0.0,74.63,100.0,21600,1,0,1,0,0,0,0,0,0
04/11/2018 00:15,2.88,4.57,0.0,0.0,53.32,100.0,900,1,0,0,1,0,0,0,0,0
07/12/2018 10:15,48.02,5.9,0.0,0.02,99.25,100.0,36900,0,1,0,0,0,0,0,1,0
17/07/2018 04:30,2.92,6.08,0.0,0.0,43.29,100.0,16200,0,0,0,0,0,1,0,0,0
04/01/2018 01:45,4.68,4.64,0.0,0.0,71.01,100.0,6300,0,0,0,0,1,0,0,0,0
18/07/2018 19:45,3.42,0.0,25.88,0.0,100.0,13.1,71100,0,0,0,0,0,0,1,0,1
19/02/2018 19:30,64.87,25.88,0.0,0.03,92.88,100.0,70200,0,0,0,0,0,0,0,1,0
07/11/2018 04:45,3.42,5.87,0.0,0.0,50.34,100.0,17100,0,0,0,0,0,0,1,0,0
28/08/2018 13:45,58.0,32.26,0.0,0.03,87.39,100.0,49500,0,0,0,0,0,1,0,1,0
05/12/2018 04:00,3.13,1.98,0.32,0.0,84.51,99.48,14400,0,0,0,0,0,0,1,0,0
25/01/2018 02:30,33.62,24.23,0.0,0.02,81.13,100.0,9000,0,0,0,0,1,0,0,0,0
09/11/2018 11:15,68.08,37.87,0.0,0.03,87.39,100.0,40500,0,1,0,0,0,0,0,1,0
17/03/2018 22:00,3.89,0.0,25.6,0.0,100.0,15.02,79200,1,0,1,0,0,0,0,0,1
14/06/2018 15:45,63.36,36.72,0.0,0.03,86.52,100.0,56700,0,0,0,0,1,0,0,1,0
05/05/2018 10:00,3.24,0.0,17.24,0.0,100.0,18.47,36000,1,0,1,0,0,0,0,0,0
02/04/2018 03:00,2.81,4.32,0.0,0.0,54.53,100.0,10800,0,0,0,0,0,0,0,0,0
07/02/2018 00:15,41.72,30.89,0.0,0.02,80.37,100.0,900,0,0,0,0,0,0,1,0,0
30/09/2018 22:15,2.59,4.75,0.07,0.0,47.87,99.96,80100,1,0,0,1,0,0,0,0,0
28/08/2018 09:45,66.74,40.21,0.0,0.03,85.66,100.0,35100,0,0,0,0,0,1,0,0,1
19/05/2018 11:30,53.06,37.48,0.0,0.02,81.68,100.0,41400,1,0,1,0,0,0,0,1,0
02/11/2018 01:30,3.1,5.44,0.0,0.0,49.51,100.0,5400,0,1,0,0,0,0,0,0,0
11/07/2018 04:45,2.77,4.07,0.0,0.0,56.26,100.0,17100,0,0,0,0,0,0,1,0,0
21/04/2018 02:45,2.92,3.56,0.0,0.0,63.42,100.0,9900,1,0,1,0,0,0,0,0,0
29/03/2018 01:15,3.71,4.82,0.0,0.0,60.99,100.0,4500,0,0,0,0,1,0,0,0,0
30/11/2018 07:00,3.35,3.31,0.0,0.0,71.13,100.0,25200,0,1,0,0,0,0,0,0,0
15/06/2018 08:45,48.1,52.7,0.0,0.02,67.41,100.0,31500,0,1,0,0,0,0,0,0,0
26/09/2018 21:45,3.28,0.0,16.99,0.0,100.0,18.96,78300,0,0,0,0,0,0,1,0,0
19/04/2018 23:30,3.56,3.2,0.0,0.0,74.37,100.0,84600,0,0,0,0,1,0,0,0,0
19/11/2018 04:00,2.92,4.57,0.0,0.0,53.84,100.0,14400,0,0,0,0,0,0,0,0,0
02/06/2018 10:45,3.06,0.0,16.7,0.0,100.0,18.02,38700,1,0,1,0,0,0,0,0,0
31/05/2018 20:30,3.64,0.0,25.74,0.0,100.0,14.0,73800,0,0,0,0,1,0,0,0,1
11/06/2018 00:30,3.28,5.18,0.0,0.0,53.5,100.0,1800,0,0,0,0,0,0,0,0,0
04/09/2018 09:15,81.65,52.56,0.0,0.04,84.08,100.0,33300,0,0,0,0,0,1,0,0,1
02/11/2018 15:15,68.76,45.65,0.0,0.03,83.31,100.0,54900,0,1,0,0,0,0,0,0,1
11/01/2018 02:45,4.57,4.39,0.0,0.0,72.12,100.0,9900,0,0,0,0,1,0,0,0,0
05/11/2018 13:45,69.26,45.68,0.0,0.03,83.48,100.0,49500,0,0,0,0,0,0,0,0,1
19/10/2018 23:00,54.07,44.42,0.0,0.02,77.27,100.0,82800,0,1,0,0,0,0,0,0,1
09/11/2018 06:30,2.84,4.21,0.0,0.0,55.92,100.0,23400,0,1,0,0,0,0,0,0,0
02/11/2018 23:15,3.85,6.55,0.0,0.0,50.67,100.0,83700,0,1,0,0,0,0,0,0,0
24/11/2018 20:00,3.2,0.0,14.98,0.0,100.0,20.89,72000,1,0,1,0,0,0,0,0,0
16/01/2018 20:30,77.98,36.32,0.0,0.04,90.65,100.0,73800,0,0,0,0,0,1,0,0,1
25/06/2018 00:00,2.59,3.31,0.0,0.0,61.62,100.0,0,0,0,0,0,0,0,0,0,0
04/08/2018 15:30,2.81,0.0,17.28,0.0,100.0,16.05,55800,1,0,1,0,0,0,0,0,0
15/08/2018 03:30,2.59,4.25,0.0,0.0,52.04,100.0,12600,0,0,0,0,0,0,1,0,0
07/03/2018 12:15,14.44,2.95,17.06,0.01,97.98,64.61,44100,0,0,0,0,0,0,1,0,1
01/03/2018 10:00,48.42,5.15,2.56,0.02,99.44,99.86,36000,0,0,0,0,1,0,0,0,1
03/03/2018 04:15,3.42,3.1,0.0,0.0,74.09,100.0,15300,1,0,1,0,0,0,0,0,0
24/07/2018 23:45,2.88,5.11,0.0,0.0,49.1,100.0,85500,0,0,0,0,0,1,0,0,0
09/03/2018 20:45,4.1,0.0,27.43,0.0,100.0,14.78,74700,0,1,0,0,0,0,0,0,1
29/06/2018 20:15,50.11,16.6,0.0,0.02,94.93,100.0,72900,0,1,0,0,0,0,0,0,1
18/11/2018 17:15,4.03,0.0,17.53,0.0,100.0,22.4,62100,1,0,0,1,0,0,0,1,0
05/04/2018 06:45,3.02,3.96,0.0,0.0,60.64,100.0,24300,0,0,0,0,1,0,0,0,0
16/10/2018 13:30,71.35,52.45,0.0,0.03,80.57,100.0,48600,0,0,0,0,0,1,0,1,0
02/08/2018 16:00,3.24,0.0,16.85,0.0,100.0,18.88,57600,0,0,0,0,1,0,0,0,0
05/06/2018 13:45,87.48,49.9,0.0,0.04,86.86,100.0,49500,0,0,0,0,0,1,0,1,0
28/02/2018 10:00,66.74,23.54,0.0,0.03,94.31,100.0,36000,0,0,0,0,0,0,1,0,1
28/12/2018 08:15,35.75,25.56,0.22,0.02,81.35,100.0,29700,0,1,0,0,0,0,0,0,0
04/01/2018 18:45,46.4,15.26,0.0,0.02,94.99,100.0,67500,0,0,0,0,1,0,0,1,0
11/08/2018 18:00,3.2,0.0,15.26,0.0,100.0,20.52,64800,1,0,1,0,0,0,0,0,1
08/06/2018 09:30,45.79,23.11,0.0,0.02,89.27,100.0,34200,0,1,0,0,0,0,0,0,1
19/01/2018 23:00,64.3,35.46,0.0,0.03,87.57,100.0,82800,0,1,0,0,0,0,0,1,0
19/02/2018 05:15,3.96,6.34,0.0,0.0,52.98,100.0,18900,0,0,0,0,0,0,0,0,0
06/09/2018 03:30,3.02,5.51,0.0,0.0,48.06,100.0,12600,0,0,0,0,1,0,0,0,0
25/06/2018 20:15,54.11,17.57,0.04,0.02,95.11,100.0,72900,0,0,0,0,0,0,0,0,1
14/02/2018 20:30,3.49,0.0,16.81,0.0,100.0,20.33,73800,0,0,0,0,0,0,1,0,0
16/10/2018 17:15,53.86,35.53,0.0,0.02,83.47,100.0,62100,0,0,0,0,0,1,0,0,1
31/10/2018 21:00,45.07,5.8,3.42,0.02,99.18,99.71,75600,0,0,0,0,0,0,1,0,1
25/05/2018 21:00,6.41,0.0,20.74,0.0,100.0,29.53,75600,0,1,0,0,0,0,0,0,1
26/02/2018 17:00,36.0,0.0,7.49,0.02,100.0,97.9,61200,0,0,0,0,0,0,0,0,1
29/08/2018 20:00,45.25,27.61,0.0,0.02,85.36,100.0,72000,0,0,0,0,0,0,1,0,1
17/08/2018 21:00,51.26,26.93,0.0,0.02,88.53,100.0,75600,0,1,0,0,0,0,0,0,1
27/08/2018 22:30,2.66,4.86,0.0,0.0,48.01,100.0,81000,0,0,0,0,0,0,0,0,1
23/01/2018 04:45,40.32,29.88,0.0,0.02,80.34,100.0,17100,0,0,0,0,0,1,0,0,0
20/07/2018 02:45,2.88,0.0,4.54,0.0,100.0,53.57,9900,0,1,0,0,0,0,0,0,0
19/06/2018 19:00,44.93,21.06,0.0,0.02,90.55,100.0,68400,0,0,0,0,0,1,0,0,1
16/07/2018 01:00,2.88,0.0,5.0,0.0,100.0,49.91,3600,0,0,0,0,0,0,0,0,0
20/07/2018 06:00,2.81,5.58,0.0,0.0,44.98,100.0,21600,0,1,0,0,0,0,0,0,0
01/07/2018 12:30,3.13,0.0,17.14,0.0,100.0,17.96,45000,1,0,0,1,0,0,0,0,0
26/06/2018 12:15,8.35,2.74,9.83,0.0,95.02,64.74,44100,0,0,0,0,0,1,0,0,1
05/10/2018 20:15,54.32,34.38,0.0,0.02,84.5,100.0,72900,0,1,0,0,0,0,0,0,1
02/01/2018 10:00,52.81,7.06,0.54,0.0,99.12,99.99,36000,0,0,0,0,0,1,0,0,1
04/06/2018 02:30,2.92,5.65,0.0,0.0,45.91,100.0,9000,0,0,0,0,0,0,0,0,0
31/01/2018 07:00,4.07,4.18,0.0,0.0,69.76,100.0,25200,0,0,0,0,0,0,1,0,0
23/02/2018 12:00,125.6,67.79,0.0,0.06,88.0,100.0,43200,0,1,0,0,0,0,0,1,0
05/08/2018 21:00,3.1,0.0,16.38,0.0,100.0,18.6,75600,1,0,0,1,0,0,0,0,0
26/09/2018 21:00,2.7,0.0,11.63,0.0,100.0,22.61,75600,0,0,0,0,0,0,1,0,0
07/02/2018 22:30,35.71,27.04,0.0,0.02,79.72,100.0,81000,0,0,0,0,0,0,1,1,0
17/01/2018 09:00,67.46,28.66,0.0,0.03,92.04,100.0,32400,0,0,0,0,0,0,1,0,0
08/02/2018 18:30,92.45,40.07,0.0,0.04,91.75,100.0,66600,0,0,0,0,1,0,0,1,0
24/06/2018 07:15,2.63,3.6,0.0,0.0,58.99,100.0,26100,1,0,0,1,0,0,0,0,0
28/05/2018 09:15,78.59,47.34,0.0,0.04,85.66,100.0,33300,0,0,0,0,0,0,0,0,1
04/03/2018 10:30,3.31,0.0,17.14,0.0,100.0,18.96,37800,1,0,0,1,0,0,0,0,0
11/05/2018 10:00,64.04,32.58,0.0,0.03,89.13,100.0,36000,0,1,0,0,0,0,0,0,1
17/10/2018 22:45,3.64,5.98,0.0,0.0,51.99,100.0,81900,0,0,0,0,0,0,1,0,1
14/08/2018 21:15,28.4,0.14,5.65,0.01,100.0,98.08,76500,0,0,0,0,0,1,0,0,1
10/10/2018 11:45,93.74,36.18,0.0,0.04,93.29,100.0,42300,0,0,0,0,0,0,1,1,0
12/02/2018 19:45,34.81,0.0,8.68,0.02,100.0,97.03,71100,0,0,0,0,0,0,0,1,0
23/01/2018 19:45,88.63,41.15,0.0,0.04,90.7,100.0,71100,0,0,0,0,0,1,0,1,0
10/10/2018 05:00,2.95,5.0,0.0,0.0,50.81,100.0,18000,0,0,0,0,0,0,1,0,0
24/12/2018 03:15,4.14,3.56,0.04,0.0,75.82,100.0,11700,0,0,0,0,0,0,0,0,0
13/09/2018 14:15,59.8,39.24,0.0,0.03,83.61,100.0,51300,0,0,0,0,1,0,0,1,0
17/11/2018 04:30,3.24,4.61,0.0,0.0,57.5,100.0,16200,1,0,1,0,0,0,0,0,0
17/06/2018 20:00,2.99,0.0,17.21,0.0,100.0,17.12,72000,1,0,0,1,0,0,0,0,0
11/03/2018 18:15,30.2,13.54,0.14,0.01,91.25,100.0,65700,1,0,0,1,0,0,0,0,1
12/07/2018 09:15,67.61,38.05,0.0,0.03,87.15,100.0,33300,0,0,0,0,1,0,0,0,1
11/09/2018 10:30,95.15,49.1,0.0,0.04,88.87,100.0,37800,0,0,0,0,0,1,0,1,0
27/04/2018 12:30,5.58,0.0,26.39,0.0,100.0,20.69,45000,0,1,0,0,0,0,0,0,1
22/06/2018 04:45,3.02,5.76,0.0,0.0,46.44,100.0,17100,0,1,0,0,0,0,0,0,0
15/02/2018 17:30,3.35,0.0,17.21,0.0,100.0,19.11,63000,0,0,0,0,1,0,0,0,0
20/11/2018 02:45,3.02,3.02,0.0,0.0,70.71,100.0,9900,0,0,0,0,0,1,0,0,0
05/11/2018 01:15,2.92,4.43,0.0,0.0,55.03,100.0,4500,0,0,0,0,0,0,0,0,0
03/08/2018 00:15,2.81,5.94,0.0,0.0,42.76,100.0,900,0,1,0,0,0,0,0,0,0
18/06/2018 18:45,39.85,18.94,0.0,0.02,90.32,100.0,67500,0,0,0,0,0,0,0,0,1
22/10/2018 10:15,49.39,23.51,0.0,0.02,90.29,100.0,36900,0,0,0,0,0,0,0,1,0
24/05/2018 17:15,103.79,32.76,0.0,0.05,95.36,100.0,62100,0,0,0,0,1,0,0,0,1
07/01/2018 20:15,3.6,0.0,17.14,0.0,100.0,20.56,72900,1,0,0,1,0,0,0,0,0
26/08/2018 13:00,3.06,0.0,13.64,0.0,100.0,21.89,46800,1,0,0,1,0,0,0,0,1
02/01/2018 03:45,3.24,3.49,0.0,0.0,68.04,100.0,13500,0,0,0,0,0,1,0,0,0
15/06/2018 01:00,3.46,5.18,0.0,0.0,55.54,100.0,3600,0,1,0,0,0,0,0,0,0
03/02/2018 23:45,39.31,32.33,0.0,0.02,77.23,100.0,85500,1,0,1,0,0,0,0,0,0
28/11/2018 21:00,8.86,0.0,17.35,0.0,100.0,45.48,75600,0,0,0,0,0,0,1,0,1
13/04/2018 18:00,29.02,0.0,9.25,0.01,100.0,95.28,64800,0,1,0,0,0,0,0,0,1
20/06/2018 16:00,62.57,33.26,0.0,0.03,88.3,100.0,57600,0,0,0,0,0,0,1,1,0
19/12/2018 22:30,4.03,2.99,0.32,0.0,80.31,99.69,81000,0,0,0,0,0,0,1,1,0
31/08/2018 07:00,2.88,5.44,0.0,0.0,46.79,100.0,25200,0,1,0,0,0,0,0,0,0
02/04/2018 20:15,77.69,22.9,0.0,0.04,95.92,100.0,72900,0,0,0,0,0,0,0,0,1
04/09/2018 12:30,5.4,0.0,18.43,0.0,100.0,28.12,45000,0,0,0,0,0,1,0,0,1
30/05/2018 23:30,3.46,4.5,0.0,0.0,60.95,100.0,84600,0,0,0,0,0,0,1,0,0
17/04/2018 18:15,53.75,21.35,0.58,0.02,92.94,99.99,65700,0,0,0,0,0,1,0,0,1
19/01/2018 22:00,89.68,12.64,0.0,0.04,99.02,100.0,79200,0,1,0,0,0,0,0,0,1
02/08/2018 10:00,2.77,0.0,17.42,0.0,100.0,15.7,36000,0,0,0,0,1,0,0,0,0
10/03/2018 16:45,35.93,2.09,1.12,0.02,99.83,99.95,60300,1,0,1,0,0,0,0,1,0
29/01/2018 11:00,71.14,26.39,0.0,0.03,93.76,100.0,39600,0,0,0,0,0,0,0,1,0
28/02/2018 05:45,4.18,4.21,0.0,0.0,70.46,100.0,20700,0,0,0,0,0,0,1,0,0
20/09/2018 13:00,4.28,0.0,14.33,0.0,100.0,28.62,46800,0,0,0,0,1,0,0,0,1
07/07/2018 17:45,3.67,0.0,22.36,0.0,100.0,16.2,63900,1,0,1,0,0,0,0,0,1
17/06/2018 17:45,2.99,0.0,16.99,0.0,100.0,17.33,63900,1,0,0,1,0,0,0,0,0
31/03/2018 16:00,3.02,0.0,17.21,0.0,100.0,17.28,57600,1,0,1,0,0,0,0,0,0
17/08/2018 17:30,40.28,15.26,0.11,0.02,93.51,100.0,63000,0,1,0,0,0,0,0,0,1
10/09/2018 06:45,2.74,5.47,0.0,0.0,44.79,100.0,24300,0,0,0,0,0,0,0,0,0
04/03/2018 12:45,3.82,0.0,23.58,0.0,100.0,15.99,45900,1,0,0,1,0,0,0,0,0
18/06/2018 18:00,28.94,0.0,7.52,0.01,100.0,96.79,64800,0,0,0,0,0,0,0,0,1
11/10/2018 14:00,56.99,31.0,0.0,0.03,87.84,100.0,50400,0,0,0,0,1,0,0,1,0
17/06/2018 00:45,2.95,4.39,0.0,0.0,55.78,100.0,2700,1,0,0,1,0,0,0,0,0
15/12/2018 01:00,4.14,3.92,0.0,0.0,72.61,100.0,3600,1,0,1,0,0,0,0,0,0
13/06/2018 11:15,105.16,49.68,0.0,0.05,90.42,100.0,40500,0,0,0,0,0,0,1,1,0
12/01/2018 08:15,36.76,25.81,0.0,0.02,81.84,100.0,29700,0,1,0,0,0,0,0,0,0
14/10/2018 22:30,2.84,5.44,0.0,0.0,46.28,100.0,81000,1,0,0,1,0,0,0,0,0
19/05/2018 03:30,3.64,5.44,0.0,0.0,55.61,100.0,12600,1,0,1,0,0,0,0,0,0
06/12/2018 07:45,4.21,3.13,0.07,0.0,80.25,99.99,27900,0,0,0,0,1,0,0,0,0
30/05/2018 07:15,2.92,5.18,0.0,0.0,49.11,100.0,26100,0,0,0,0,0,0,1,0,0
24/02/2018 16:30,83.56,10.3,0.0,0.04,99.25,100.0,59400,1,0,1,0,0,0,0,0,1
19/08/2018 15:00,2.74,0.0,13.82,0.0,100.0,19.45,54000,1,0,0,1,0,0,0,0,0
03/12/2018 18:45,56.81,24.7,0.0,0.03,91.71,100.0,67500,0,0,0,0,0,0,0,1,0
17/09/2018 17:15,65.05,46.44,0.0,0.03,81.39,100.0,62100,0,0,0,0,0,0,0,0,1
17/04/2018 22:45,3.67,3.56,0.0,0.0,71.78,100.0,81900,0,0,0,0,0,1,0,0,1
01/12/2018 21:45,4.79,0.0,20.7,0.0,100.0,22.54,78300,1,0,1,0,0,0,0,0,1
01/06/2018 11:30,70.74,54.32,0.0,0.03,79.31,100.0,41400,0,1,0,0,0,0,0,1,0
22/04/2018 16:30,35.71,1.01,1.48,0.02,99.96,99.91,59400,1,0,0,1,0,0,0,1,0
21/08/2018 13:00,5.29,0.0,19.51,0.0,100.0,26.17,46800,0,0,0,0,0,1,0,0,1
29/03/2018 02:30,3.49,4.61,0.0,0.0,60.36,100.0,9000,0,0,0,0,1,0,0,0,0
10/12/2018 18:45,4.46,0.0,21.92,0.0,100.0,19.94,67500,0,0,0,0,0,0,0,1,0
14/09/2018 11:30,55.4,36.76,0.0,0.03,83.33,100.0,41400,0,1,0,0,0,0,0,1,0
20/08/2018 15:45,55.01,35.39,0.0,0.03,84.1,100.0,56700,0,0,0,0,0,0,0,1,0
29/10/2018 07:15,2.84,5.0,0.0,0.0,49.39,100.0,26100,0,0,0,0,0,0,0,0,0
21/05/2018 12:15,4.32,0.11,13.0,0.0,99.97,31.54,44100,0,0,0,0,0,0,0,0,1
25/04/2018 22:00,4.25,0.0,24.77,0.0,100.0,16.91,79200,0,0,0,0,0,0,1,0,1
26/07/2018 14:00,55.08,17.78,0.0,0.03,95.16,100.0,50400,0,0,0,0,1,0,0,1,0
25/11/2018 06:15,3.13,2.95,0.0,0.0,72.77,100.0,22500,1,0,0,1,0,0,0,0,0
07/01/2018 06:30,3.24,3.28,0.0,0.0,70.28,100.0,23400,1,0,0,1,0,0,0,0,0
04/11/2018 18:00,4.72,0.0,12.49,0.0,100.0,35.35,64800,1,0,0,1,0,0,0,1,0
21/08/2018 14:15,42.91,13.9,0.0,0.02,95.13,100.0,51300,0,0,0,0,0,1,0,1,0
13/05/2018 03:00,2.95,4.46,0.0,0.0,55.17,100.0,10800,1,0,0,1,0,0,0,0,0
24/08/2018 20:15,51.73,26.75,0.0,0.02,88.83,100.0,72900,0,1,0,0,0,0,0,0,1
15/06/2018 00:00,3.46,4.21,0.0,0.0,63.49,100.0,0,0,1,0,0,0,0,0,0,0
17/04/2018 11:45,77.58,50.22,0.0,0.04,83.95,100.0,42300,0,0,0,0,0,1,0,1,0
25/06/2018 12:30,5.26,0.0,26.57,0.0,100.0,19.42,45000,0,0,0,0,0,0,0,0,1
21/01/2018 00:15,33.88,25.2,0.0,0.02,80.24,100.0,900,1,0,0,1,0,0,0,0,0
18/04/2018 11:00,100.08,44.39,0.0,0.05,91.41,100.0,39600,0,0,0,0,0,0,1,1,0
31/03/2018 20:30,3.06,0.0,17.42,0.0,100.0,17.3,73800,1,0,1,0,0,0,0,0,0
28/08/2018 00:00,3.42,5.08,0.0,0.0,55.85,100.0,0,0,0,0,0,0,1,0,0,0
