date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus_Weekend,Day_of_week_Friday,Day_of_week_Saturday,Day_of_week_Sunday,Day_of_week_Thursday,Day_of_week_Tuesday,Day_of_week_Wednesday,Load_Type_Maximum_Load,Load_Type_Medium_Load
01/10/2018 13:45,38.2,18.36,0.0,0.02,90.13,100.0,49500,0,0,0,0,0,0,0,1,0
31/08/2018 16:15,58.14,32.8,0.0,0.03,87.1,100.0,58500,0,1,0,0,0,0,0,1,0
14/04/2018 19:30,3.96,0.0,26.39,0.0,100.0,14.84,70200,1,0,1,0,0,0,0,0,1
11/02/2018 18:30,3.85,0.0,5.26,0.0,100.0,59.06,66600,1,0,0,1,0,0,0,0,0
01/08/2018 08:30,2.56,4.0,0.0,0.0,53.91,100.0,30600,0,0,0,0,0,0,1,0,0
14/08/2018 09:30,82.69,37.44,0.0,0.04,91.1,100.0,34200,0,0,0,0,0,1,0,0,1
13/01/2018 06:45,4.72,4.32,0.0,0.0,73.77,100.0,24300,1,0,1,0,0,0,0,0,0
31/01/2018 01:45,16.7,12.71,0.0,0.01,79.57,100.0,6300,0,0,0,0,0,0,1,0,0
05/10/2018 11:15,57.24,25.74,0.0,0.03,91.2,100.0,40500,0,1,0,0,0,0,0,1,0
16/02/2018 22:15,3.82,1.19,15.98,0.0,95.47,23.25,80100,0,1,0,0,0,0,0,0,0
06/04/2018 05:30,3.24,4.97,0.0,0.0,54.61,100.0,19800,0,1,0,0,0,0,0,0,0
07/09/2018 23:45,3.85,6.66,0.0,0.0,50.05,100.0,85500,0,1,0,0,0,0,0,0,0
04/04/2018 13:30,63.61,34.56,0.0,0.03,87.87,100.0,48600,0,0,0,0,0,0,1,1,0
16/10/2018 00:00,3.67,7.2,0.0,0.0,45.41,100.0,0,0,0,0,0,0,1,0,0,0
09/08/2018 08:30,98.32,76.07,0.0,0.05,79.09,100.0,30600,0,0,0,0,1,0,0,0,0
03/03/2018 00:30,3.35,2.99,0.0,0.0,74.61,100.0,1800,1,0,1,0,0,0,0,0,0
01/09/2018 14:00,27.04,0.43,1.44,0.01,99.99,99.86,50400,1,0,1,0,0,0,0,1,0
19/01/2018 14:30,120.85,44.35,0.0,0.06,93.88,100.0,52200,0,1,0,0,0,0,0,0,1
07/02/2018 03:00,5.98,5.47,0.0,0.0,73.79,100.0,10800,0,0,0,0,0,0,1,0,0
21/06/2018 18:00,28.3,0.0,8.71,0.01,100.0,95.58,64800,0,0,0,0,1,0,0,0,1
17/07/2018 00:45,2.95,0.0,3.92,0.0,100.0,60.13,2700,0,0,0,0,0,1,0,0,0
10/11/2018 03:45,3.74,7.49,0.0,0.0,44.67,100.0,13500,1,0,1,0,0,0,0,0,0
10/04/2018 09:45,61.52,24.62,0.0,0.03,92.84,100.0,35100,0,0,0,0,0,1,0,0,1
17/04/2018 04:30,3.56,3.96,0.0,0.0,66.85,100.0,16200,0,0,0,0,0,1,0,0,0
26/03/2018 13:30,47.27,9.47,0.07,0.02,98.05,100.0,48600,0,0,0,0,0,0,0,1,0
06/09/2018 00:15,2.77,5.18,0.0,0.0,47.16,100.0,900,0,0,0,0,1,0,0,0,0
18/08/2018 22:45,2.66,4.54,0.0,0.0,50.55,100.0,81900,1,0,1,0,0,0,0,0,1
26/10/2018 07:00,2.81,4.21,0.0,0.0,55.52,100.0,25200,0,1,0,0,0,0,0,0,0
19/05/2018 21:30,3.89,0.0,21.74,0.0,100.0,17.61,77400,1,0,1,0,0,0,0,0,1
04/04/2018 23:30,3.67,4.57,0.0,0.0,62.62,100.0,84600,0,0,0,0,0,0,1,0,0
12/01/2018 02:45,4.79,5.08,0.0,0.0,68.6,100.0,9900,0,1,0,0,0,0,0,0,0
08/06/2018 22:45,3.46,4.93,0.0,0.0,57.45,100.0,81900,0,1,0,0,0,0,0,0,1
10/10/2018 12:45,3.89,0.0,14.94,0.0,100.0,25.2,45900,0,0,0,0,0,0,1,0,1
20/08/2018 01:15,3.06,5.08,0.0,0.0,51.6,100.0,4500,0,0,0,0,0,0,0,0,0
23/10/2018 00:00,4.82,7.49,0.0,0.0,54.12,100.0,0,0,0,0,0,0,1,0,0,0
22/05/2018 04:45,3.02,4.1,0.0,0.0,59.31,100.0,17100,0,0,0,0,0,1,0,0,0
10/01/2018 12:30,8.53,0.0,26.46,0.0,100.0,30.68,45000,0,0,0,0,0,0,1,0,1
13/09/2018 00:15,3.06,5.4,0.0,0.0,49.3,100.0,900,0,0,0,0,1,0,0,0,0
14/03/2018 10:00,73.08,33.23,0.0,0.03,91.03,100.0,36000,0,0,0,0,0,0,1,0,1
10/03/2018 07:00,3.1,3.28,0.0,0.0,68.69,100.0,25200,1,0,1,0,0,0,0,0,0
10/03/2018 17:30,4.25,0.0,26.75,0.0,100.0,15.69,63000,1,0,1,0,0,0,0,0,1
06/01/2018 14:45,3.46,0.0,17.5,0.0,100.0,19.4,53100,1,0,1,0,0,0,0,0,0
28/06/2018 14:15,46.12,15.05,0.0,0.02,95.07,100.0,51300,0,0,0,0,1,0,0,1,0
01/02/2018 08:15,66.56,43.24,0.0,0.03,83.86,100.0,29700,0,0,0,0,1,0,0,0,0
17/10/2018 13:15,25.7,7.7,5.98,0.01,95.79,97.4,47700,0,0,0,0,0,0,1,1,0
16/07/2018 09:30,94.82,38.16,0.0,0.04,92.77,100.0,34200,0,0,0,0,0,0,0,0,1
15/03/2018 14:15,93.67,39.56,0.0,0.04,92.12,100.0,51300,0,0,0,0,1,0,0,1,0
26/03/2018 16:00,76.86,18.65,0.0,0.04,97.18,100.0,57600,0,0,0,0,0,0,0,1,0
07/05/2018 18:15,69.3,37.62,0.0,0.03,87.89,100.0,65700,0,0,0,0,0,0,0,0,1
18/10/2018 01:30,3.56,5.98,0.0,0.0,51.15,100.0,5400,0,0,0,0,1,0,0,0,0
08/07/2018 02:00,2.84,4.18,0.0,0.0,56.2,100.0,7200,1,0,0,1,0,0,0,0,0
02/06/2018 23:15,2.92,5.26,0.0,0.0,48.54,100.0,83700,1,0,1,0,0,0,0,0,0
06/10/2018 11:45,45.11,26.96,0.0,0.02,85.84,100.0,42300,1,0,1,0,0,0,0,1,0
02/08/2018 21:45,3.42,0.0,15.88,0.0,100.0,21.05,78300,0,0,0,0,1,0,0,0,0
19/02/2018 17:00,91.73,34.42,0.0,0.04,93.63,100.0,61200,0,0,0,0,0,0,0,0,1
17/03/2018 06:45,3.17,3.67,0.0,0.0,65.37,100.0,24300,1,0,1,0,0,0,0,0,0
02/09/2018 20:15,2.92,0.0,12.71,0.0,100.0,22.39,72900,1,0,0,1,0,0,0,0,1
20/07/2018 16:15,60.91,32.18,0.0,0.03,88.42,100.0,58500,0,1,0,0,0,0,0,1,0
06/12/2018 12:15,9.94,0.5,16.67,0.0,99.87,51.21,44100,0,0,0,0,1,0,0,0,1
09/03/2018 10:45,56.09,14.51,0.0,0.03,96.81,100.0,38700,0,1,0,0,0,0,0,1,0
09/10/2018 06:15,2.59,4.75,0.0,0.0,47.87,100.0,22500,0,0,0,0,0,1,0,0,0
05/12/2018 02:15,3.85,2.95,0.25,0.0,79.38,99.79,8100,0,0,0,0,0,0,1,0,0
12/03/2018 06:30,3.13,3.17,0.0,0.0,70.26,100.0,23400,0,0,0,0,0,0,0,0,0
13/10/2018 23:00,2.7,4.57,0.0,0.0,50.87,100.0,82800,1,0,1,0,0,0,0,0,1
25/10/2018 17:45,29.84,1.08,1.66,0.01,99.93,99.85,63900,0,0,0,0,1,0,0,0,1
20/05/2018 11:15,7.42,0.0,5.94,0.0,100.0,78.07,40500,1,0,0,1,0,0,0,1,0
02/10/2018 19:00,71.24,40.79,0.0,0.03,86.78,100.0,68400,0,0,0,0,0,1,0,0,1
27/03/2018 07:00,3.13,4.18,0.0,0.0,59.94,100.0,25200,0,0,0,0,0,1,0,0,0
16/06/2018 03:15,2.92,5.22,0.0,0.0,48.82,100.0,11700,1,0,1,0,0,0,0,0,0
30/01/2018 18:45,63.5,25.09,0.0,0.03,93.0,100.0,67500,0,0,0,0,0,1,0,1,0
02/03/2018 02:45,3.24,2.63,0.0,0.0,77.64,100.0,9900,0,1,0,0,0,0,0,0,0
07/05/2018 16:30,109.8,38.59,0.0,0.05,94.34,100.0,59400,0,0,0,0,0,0,0,1,0
21/07/2018 12:00,10.87,9.9,0.0,0.0,73.93,100.0,43200,1,0,1,0,0,0,0,1,0
28/09/2018 21:45,3.6,0.0,16.96,0.0,100.0,20.76,78300,0,1,0,0,0,0,0,0,1
27/02/2018 20:00,53.68,15.91,0.0,0.02,95.88,100.0,72000,0,0,0,0,0,1,0,1,0
19/10/2018 15:30,89.68,58.18,0.0,0.04,83.89,100.0,55800,0,1,0,0,0,0,0,1,0
23/12/2018 18:30,3.49,0.0,9.61,0.0,100.0,34.14,66600,1,0,0,1,0,0,0,0,0
08/08/2018 10:15,87.08,44.03,0.0,0.04,89.24,100.0,36900,0,0,0,0,0,0,1,1,0
30/09/2018 15:15,2.7,0.0,11.74,0.0,100.0,22.41,54900,1,0,0,1,0,0,0,0,0
01/12/2018 15:15,5.08,0.0,20.48,0.0,100.0,24.08,54900,1,0,1,0,0,0,0,0,1
18/05/2018 12:15,5.87,0.47,19.69,0.0,99.68,28.57,44100,0,1,0,0,0,0,0,0,1
11/08/2018 10:30,78.44,23.36,0.0,0.04,95.84,100.0,37800,1,0,1,0,0,0,0,1,0
20/02/2018 11:30,120.6,51.88,0.0,0.06,91.86,100.0,41400,0,0,0,0,0,1,0,1,0
15/06/2018 02:45,2.92,5.44,0.0,0.0,47.29,100.0,9900,0,1,0,0,0,0,0,0,0
03/10/2018 22:45,2.77,5.47,0.0,0.0,45.18,100.0,81900,0,0,0,0,0,0,1,0,1
13/01/2018 00:30,4.68,3.64,0.0,0.0,78.94,100.0,1800,1,0,1,0,0,0,0,0,0
21/12/2018 07:15,3.67,2.88,0.11,0.0,78.67,99.96,26100,0,1,0,0,0,0,0,0,0
24/01/2018 23:45,35.89,24.91,0.0,0.02,82.15,100.0,85500,0,0,0,0,0,0,1,0,0
12/05/2018 10:15,20.56,0.04,15.62,0.01,100.0,79.63,36900,1,0,1,0,0,0,0,1,0
30/11/2018 22:45,5.11,3.17,0.0,0.0,84.98,100.0,81900,0,1,0,0,0,0,0,1,0
29/05/2018 14:15,47.38,12.67,0.0,0.02,96.61,100.0,51300,0,0,0,0,0,1,0,1,0
07/03/2018 01:00,3.53,4.07,0.0,0.0,65.52,100.0,3600,0,0,0,0,0,0,1,0,0
09/12/2018 15:45,4.07,0.0,20.52,0.0,100.0,19.46,56700,1,0,0,1,0,0,0,0,0
01/07/2018 18:15,2.88,0.0,8.17,0.0,100.0,33.25,65700,1,0,0,1,0,0,0,0,0
23/05/2018 17:15,129.6,61.7,0.0,0.06,90.29,100.0,62100,0,0,0,0,0,0,1,0,1
10/01/2018 09:45,98.39,32.58,0.0,0.05,94.93,100.0,35100,0,0,0,0,0,0,1,0,1
01/08/2018 23:00,2.66,4.64,0.0,0.0,49.73,100.0,82800,0,0,0,0,0,0,1,0,0
11/12/2018 19:30,52.81,19.91,0.0,0.02,93.57,100.0,70200,0,0,0,0,0,1,0,1,0
07/03/2018 05:15,3.17,3.2,0.0,0.0,70.38,100.0,18900,0,0,0,0,0,0,1,0,0
19/01/2018 03:45,41.18,28.91,0.0,0.02,81.84,100.0,13500,0,1,0,0,0,0,0,0,0
14/02/2018 18:15,3.67,0.0,6.62,0.0,100.0,48.49,65700,0,0,0,0,0,0,1,0,0
09/04/2018 08:45,61.78,49.39,0.0,0.03,78.11,100.0,31500,0,0,0,0,0,0,0,0,0
15/05/2018 02:15,2.92,3.74,0.0,0.0,61.54,100.0,8100,0,0,0,0,0,1,0,0,0
01/07/2018 23:00,2.81,3.92,0.0,0.0,58.26,100.0,82800,1,0,0,1,0,0,0,0,0
15/08/2018 04:45,2.59,4.32,0.0,0.0,51.42,100.0,17100,0,0,0,0,0,0,1,0,0
18/05/2018 10:00,61.27,31.82,0.0,0.03,88.75,100.0,36000,0,1,0,0,0,0,0,0,1
29/05/2018 18:30,40.93,25.09,0.0,0.02,85.26,100.0,66600,0,0,0,0,0,1,0,0,1
10/09/2018 21:15,3.53,0.0,17.14,0.0,100.0,20.17,76500,0,0,0,0,0,0,0,0,1
12/12/2018 11:15,57.71,22.54,0.0,0.03,93.15,100.0,40500,0,0,0,0,0,0,1,1,0
14/09/2018 20:30,3.71,0.0,13.9,0.0,100.0,25.79,73800,0,1,0,0,0,0,0,0,1
22/08/2018 08:45,59.04,54.76,0.0,0.03,73.32,100.0,31500,0,0,0,0,0,0,1,0,0
23/04/2018 10:15,72.18,39.56,0.0,0.03,87.69,100.0,36900,0,0,0,0,0,0,0,1,0
15/03/2018 13:15,78.66,30.89,4.75,0.04,93.08,99.82,47700,0,0,0,0,1,0,0,1,0
04/01/2018 20:00,51.16,17.93,0.0,0.02,94.37,100.0,72000,0,0,0,0,1,0,0,1,0
26/08/2018 11:30,5.26,0.11,6.19,0.0,99.98,64.75,41400,1,0,0,1,0,0,0,1,0
24/02/2018 05:45,5.87,4.43,0.0,0.0,79.82,100.0,20700,1,0,1,0,0,0,0,0,0
14/06/2018 15:00,56.7,25.52,0.0,0.03,91.19,100.0,54000,0,0,0,0,1,0,0,1,0
16/07/2018 23:15,3.53,0.0,4.43,0.0,100.0,62.32,83700,0,0,0,0,0,0,0,0,0
25/10/2018 19:15,48.49,22.9,0.0,0.02,90.42,100.0,69300,0,0,0,0,1,0,0,0,1
23/10/2018 20:00,51.59,34.2,0.0,0.02,83.35,100.0,72000,0,0,0,0,0,1,0,0,1
16/06/2018 14:45,4.72,0.0,21.71,0.0,100.0,21.24,53100,1,0,1,0,0,0,0,1,0
13/12/2018 16:15,88.92,20.34,0.0,0.04,97.48,100.0,58500,0,0,0,0,1,0,0,0,1
17/09/2018 07:00,3.06,6.3,0.0,0.0,43.69,100.0,25200,0,0,0,0,0,0,0,0,0
05/10/2018 10:45,55.62,26.17,0.0,0.03,90.48,100.0,38700,0,1,0,0,0,0,0,1,0
21/06/2018 16:45,55.44,25.24,0.0,0.03,91.01,100.0,60300,0,0,0,0,1,0,0,1,0
20/09/2018 00:30,2.77,4.79,0.0,0.0,50.06,100.0,1800,0,0,0,0,1,0,0,0,0
23/04/2018 04:15,3.13,4.14,0.0,0.0,60.31,100.0,15300,0,0,0,0,0,0,0,0,0
23/09/2018 11:15,2.7,0.0,11.3,0.0,100.0,23.24,40500,1,0,0,1,0,0,0,0,0
24/09/2018 14:45,3.38,0.0,13.72,0.0,100.0,23.92,53100,0,0,0,0,0,0,0,0,0
01/09/2018 11:45,25.7,8.93,0.18,0.01,94.46,100.0,42300,1,0,1,0,0,0,0,1,0
17/03/2018 18:15,3.85,0.0,9.97,0.0,100.0,36.02,65700,1,0,1,0,0,0,0,0,1
17/10/2018 11:15,107.86,57.13,0.0,0.05,88.37,100.0,40500,0,0,0,0,0,0,1,1,0
27/07/2018 12:30,4.54,0.0,16.63,0.0,100.0,26.34,45000,0,1,0,0,0,0,0,0,1
13/02/2018 22:45,36.97,29.48,0.0,0.02,78.19,100.0,81900,0,0,0,0,0,1,0,1,0
26/04/2018 14:00,55.58,23.04,0.0,0.03,92.38,100.0,50400,0,0,0,0,1,0,0,1,0
09/12/2018 06:30,3.1,2.05,0.22,0.0,83.41,99.75,23400,1,0,0,1,0,0,0,0,0
23/11/2018 22:15,4.93,5.18,0.29,0.0,68.94,99.83,80100,0,1,0,0,0,0,0,1,0
17/06/2018 09:45,2.99,0.0,16.99,0.0,100.0,17.33,35100,1,0,0,1,0,0,0,0,0
30/10/2018 07:45,4.5,5.47,0.0,0.0,63.53,100.0,27900,0,0,0,0,0,1,0,0,0
05/06/2018 08:00,3.82,5.8,0.0,0.0,55.0,100.0,28800,0,0,0,0,0,1,0,0,0
30/08/2018 11:45,46.55,39.31,0.0,0.02,76.4,100.0,42300,0,0,0,0,1,0,0,1,0
03/04/2018 09:00,104.44,42.91,0.0,0.05,92.5,100.0,32400,0,0,0,0,0,1,0,0,0
12/08/2018 10:15,3.06,0.0,14.65,0.0,100.0,20.45,36900,1,0,0,1,0,0,0,0,0
02/02/2018 13:30,48.42,8.93,0.0,0.02,98.34,100.0,48600,0,1,0,0,0,0,0,0,1
01/01/2018 12:00,3.49,0.0,4.57,0.0,100.0,60.69,43200,0,0,0,0,0,0,0,0,0
11/06/2018 00:45,2.88,5.51,0.0,0.0,46.32,100.0,2700,0,0,0,0,0,0,0,0,0
09/06/2018 14:15,3.38,0.0,18.76,0.0,100.0,17.73,51300,1,0,1,0,0,0,0,0,0
14/10/2018 00:15,2.7,4.43,0.0,0.0,52.04,100.0,900,1,0,0,1,0,0,0,0,0
04/02/2018 17:30,4.18,0.0,17.03,0.0,100.0,23.84,63000,1,0,0,1,0,0,0,0,0
15/06/2018 11:45,71.86,53.35,0.0,0.03,80.29,100.0,42300,0,1,0,0,0,0,0,1,0
02/09/2018 15:15,44.82,24.8,0.0,0.02,87.5,100.0,54900,1,0,0,1,0,0,0,1,0
02/05/2018 07:30,4.79,6.52,0.0,0.0,59.21,100.0,27000,0,0,0,0,0,0,1,0,0
07/01/2018 16:30,3.49,0.0,16.99,0.0,100.0,20.12,59400,1,0,0,1,0,0,0,0,0
16/06/2018 09:00,27.47,6.48,4.07,0.01,97.33,98.92,32400,1,0,1,0,0,0,0,0,0
23/12/2018 14:15,3.71,0.0,13.5,0.0,100.0,26.5,51300,1,0,0,1,0,0,0,0,0
24/04/2018 00:15,3.78,3.92,0.0,0.0,69.41,100.0,900,0,0,0,0,0,1,0,0,0
26/12/2018 18:15,5.04,0.0,11.59,0.0,100.0,39.88,65700,0,0,0,0,0,0,1,1,0
02/05/2018 02:00,3.31,4.21,0.0,0.0,61.81,100.0,7200,0,0,0,0,0,0,1,0,0
20/01/2018 17:15,39.13,0.5,3.06,0.02,99.99,99.7,62100,1,0,1,0,0,0,0,1,0
22/03/2018 01:15,4.0,5.15,0.0,0.0,61.34,100.0,4500,0,0,0,0,1,0,0,0,0
17/10/2018 17:45,29.77,1.01,1.4,0.01,99.94,99.89,63900,0,0,0,0,0,0,1,0,1
16/08/2018 16:15,41.4,20.48,0.0,0.02,89.63,100.0,58500,0,0,0,0,1,0,0,1,0
09/12/2018 12:30,4.1,0.0,20.23,0.0,100.0,19.86,45000,1,0,0,1,0,0,0,0,0
31/10/2018 20:45,82.76,20.45,0.0,0.04,97.08,100.0,74700,0,0,0,0,0,0,1,0,1
16/04/2018 03:15,3.1,3.89,0.0,0.0,62.32,100.0,11700,0,0,0,0,0,0,0,0,0
13/02/2018 18:45,90.86,14.9,0.11,0.04,98.68,100.0,67500,0,0,0,0,0,1,0,1,0
13/05/2018 20:30,3.49,0.0,19.91,0.0,100.0,17.27,73800,1,0,0,1,0,0,0,0,0
23/12/2018 07:30,3.38,2.84,0.0,0.0,76.56,100.0,27000,1,0,0,1,0,0,0,0,0
25/11/2018 12:30,3.02,0.0,13.64,0.0,100.0,21.62,45000,1,0,0,1,0,0,0,0,0
20/03/2018 08:00,4.61,4.1,0.0,0.0,74.72,100.0,28800,0,0,0,0,0,1,0,0,0
29/08/2018 16:15,58.03,33.05,0.0,0.03,86.9,100.0,58500,0,0,0,0,0,0,1,1,0
30/10/2018 06:45,2.84,4.1,0.0,0.0,56.94,100.0,24300,0,0,0,0,0,1,0,0,0
28/11/2018 16:30,97.63,45.43,0.0,0.04,90.66,100.0,59400,0,0,0,0,0,0,1,0,1
22/11/2018 08:45,120.67,65.66,0.0,0.06,87.84,100.0,31500,0,0,0,0,1,0,0,0,0
01/09/2018 05:00,3.13,5.72,0.0,0.0,48.0,100.0,18000,1,0,1,0,0,0,0,0,0
02/06/2018 07:30,2.99,5.76,0.0,0.0,46.07,100.0,27000,1,0,1,0,0,0,0,0,0
27/01/2018 04:15,5.9,4.5,0.0,0.0,79.51,100.0,15300,1,0,1,0,0,0,0,0,0
06/06/2018 21:30,3.78,0.0,18.68,0.0,100.0,19.83,77400,0,0,0,0,0,0,1,0,1
23/05/2018 20:45,42.77,9.0,0.07,0.02,97.86,100.0,74700,0,0,0,0,0,0,1,0,1
26/07/2018 14:15,42.55,8.17,0.0,0.02,98.21,100.0,51300,0,0,0,0,1,0,0,1,0
02/06/2018 01:00,2.95,5.04,0.0,0.0,50.51,100.0,3600,1,0,1,0,0,0,0,0,0
24/07/2018 12:00,102.92,71.06,0.0,0.05,82.29,100.0,43200,0,0,0,0,0,1,0,1,0
26/09/2018 23:45,2.45,4.61,0.0,0.0,46.93,100.0,85500,0,0,0,0,0,0,1,0,0
26/08/2018 12:15,3.31,0.0,9.47,0.0,100.0,33.0,44100,1,0,0,1,0,0,0,0,1
16/01/2018 00:15,4.54,5.29,0.0,0.0,65.13,100.0,900,0,0,0,0,0,1,0,0,0
12/01/2018 07:30,5.26,4.54,0.0,0.0,75.7,100.0,27000,0,1,0,0,0,0,0,0,0
03/11/2018 21:30,3.71,0.0,18.72,0.0,100.0,19.44,77400,1,0,1,0,0,0,0,0,1
10/10/2018 17:15,104.83,37.44,0.0,0.05,94.17,100.0,62100,0,0,0,0,0,0,1,0,1
12/04/2018 23:00,4.07,6.41,0.0,0.0,53.6,100.0,82800,0,0,0,0,1,0,0,0,1
26/06/2018 17:45,26.71,0.0,10.12,0.01,100.0,93.51,63900,0,0,0,0,0,1,0,0,1
26/05/2018 15:15,34.27,3.71,1.84,0.02,99.42,99.86,54900,1,0,1,0,0,0,0,1,0
03/04/2018 16:45,89.42,41.83,0.0,0.04,90.58,100.0,60300,0,0,0,0,0,1,0,1,0
28/02/2018 08:30,108.94,71.42,0.0,0.05,83.63,100.0,30600,0,0,0,0,0,0,1,0,0
02/01/2018 15:45,116.53,52.88,0.0,0.0,91.06,100.0,56700,0,0,0,0,0,1,0,0,1
30/06/2018 00:00,2.92,3.64,0.0,0.0,62.57,100.0,0,1,0,1,0,0,0,0,0,0
17/12/2018 22:45,4.21,3.85,0.0,0.0,73.8,100.0,81900,0,0,0,0,0,0,0,1,0
20/02/2018 07:30,5.47,5.51,0.0,0.0,70.45,100.0,27000,0,0,0,0,0,1,0,0,0
18/12/2018 16:00,114.08,49.86,0.0,0.05,91.63,100.0,57600,0,0,0,0,0,1,0,0,1
29/08/2018 02:30,2.77,4.72,0.0,0.0,50.61,100.0,9000,0,0,0,0,0,0,1,0,0
24/02/2018 11:45,71.68,25.88,0.0,0.03,94.06,100.0,42300,1,0,1,0,0,0,0,1,0
26/04/2018 06:15,3.38,4.75,0.0,0.0,57.98,100.0,22500,0,0,0,0,1,0,0,0,0
08/09/2018 10:45,34.7,9.32,0.0,0.02,96.58,100.0,38700,1,0,1,0,0,0,0,1,0
24/06/2018 04:00,3.1,4.0,0.0,0.0,61.26,100.0,14400,1,0,0,1,0,0,0,0,0
20/07/2018 20:45,44.68,11.59,0.0,0.02,96.8,100.0,74700,0,1,0,0,0,0,0,0,1
12/07/2018 17:45,31.86,1.48,6.88,0.01,99.89,97.75,63900,0,0,0,0,1,0,0,0,1
27/03/2018 17:30,45.79,9.47,0.32,0.02,97.93,100.0,63000,0,0,0,0,0,1,0,0,1
03/05/2018 02:45,3.74,3.82,0.0,0.0,69.96,100.0,9900,0,0,0,0,1,0,0,0,0
08/06/2018 19:30,45.54,10.15,0.0,0.02,97.61,100.0,70200,0,1,0,0,0,0,0,0,1
26/03/2018 17:45,29.59,0.32,10.84,0.01,99.99,93.9,63900,0,0,0,0,0,0,0,0,1
06/03/2018 01:30,6.8,5.51,0.0,0.0,77.7,100.0,5400,0,0,0,0,0,1,0,0,0
22/10/2018 12:00,112.61,67.54,0.29,0.05,85.76,100.0,43200,0,0,0,0,0,0,0,1,0
17/02/2018 13:30,3.49,0.0,16.63,0.0,100.0,20.54,48600,1,0,1,0,0,0,0,0,0
21/03/2018 18:45,35.06,3.85,4.43,0.02,99.4,99.21,67500,0,0,0,0,0,0,1,0,1
08/08/2018 20:00,111.06,50.8,0.0,0.05,90.94,100.0,72000,0,0,0,0,0,0,1,0,1
01/07/2018 02:00,2.84,4.03,0.0,0.0,57.6,100.0,7200,1,0,0,1,0,0,0,0,0
15/04/2018 06:30,3.06,3.71,0.0,0.0,63.63,100.0,23400,1,0,0,1,0,0,0,0,0
23/02/2018 06:30,4.07,4.82,0.0,0.0,64.52,100.0,23400,0,1,0,0,0,0,0,0,0
12/11/2018 14:45,73.4,46.26,0.0,0.03,84.6,100.0,53100,0,0,0,0,0,0,0,0,1
24/10/2018 01:30,3.74,7.06,0.0,0.0,46.81,100.0,5400,0,0,0,0,0,0,1,0,0
17/03/2018 13:45,29.7,0.07,5.87,0.01,100.0,98.1,49500,1,0,1,0,0,0,0,1,0
25/01/2018 15:15,81.0,38.02,0.0,0.04,90.52,100.0,54900,0,0,0,0,1,0,0,0,1
21/03/2018 00:00,4.14,5.0,0.0,0.0,63.78,100.0,0,0,0,0,0,0,0,1,0,0
08/01/2018 04:15,3.46,4.54,0.0,0.0,60.61,100.0,15300,0,0,0,0,0,0,0,0,0
20/04/2018 21:00,5.58,0.0,26.03,0.0,100.0,20.96,75600,0,1,0,0,0,0,0,0,1
13/03/2018 12:15,17.5,6.19,17.28,0.01,94.28,71.16,44100,0,0,0,0,0,1,0,0,1
22/07/2018 09:45,2.92,0.0,7.34,0.0,100.0,36.96,35100,1,0,0,1,0,0,0,0,0
01/08/2018 05:45,2.66,5.04,0.0,0.0,46.68,100.0,20700,0,0,0,0,0,0,1,0,0
12/09/2018 08:30,126.25,87.59,0.0,0.06,82.16,100.0,30600,0,0,0,0,0,0,1,0,0
19/06/2018 05:30,3.31,5.04,0.0,0.0,54.89,100.0,19800,0,0,0,0,0,1,0,0,0
28/02/2018 20:15,49.0,8.89,0.11,0.02,98.39,100.0,72900,0,0,0,0,0,0,1,0,1
27/11/2018 17:00,47.48,19.58,0.0,0.02,92.45,100.0,61200,0,0,0,0,0,1,0,0,1
01/10/2018 06:15,2.52,4.64,0.0,0.0,47.73,100.0,22500,0,0,0,0,0,0,0,0,0
31/07/2018 20:30,2.95,0.0,16.78,0.0,100.0,17.31,73800,0,0,0,0,0,1,0,0,1
11/05/2018 09:30,61.27,31.43,0.0,0.03,88.98,100.0,34200,0,1,0,0,0,0,0,0,1
26/07/2018 09:15,100.12,38.66,0.0,0.05,93.29,100.0,33300,0,0,0,0,1,0,0,0,1
25/02/2018 01:15,13.46,10.62,0.0,0.01,78.51,100.0,4500,1,0,0,1,0,0,0,0,0
16/01/2018 03:15,4.61,6.16,0.0,0.0,59.92,100.0,11700,0,0,0,0,0,1,0,0,0
17/10/2018 14:30,58.97,41.62,0.0,0.03,81.7,100.0,52200,0,0,0,0,0,0,1,1,0
12/07/2018 03:30,3.49,4.72,0.0,0.0,59.45,100.0,12600,0,0,0,0,1,0,0,0,0
20/06/2018 09:30,109.08,48.17,0.0,0.05,91.48,100.0,34200,0,0,0,0,0,0,1,0,1
13/08/2018 17:15,95.36,48.17,0.0,0.04,89.26,100.0,62100,0,0,0,0,0,0,0,0,1
01/11/2018 09:15,64.84,32.94,0.0,0.03,89.15,100.0,33300,0,0,0,0,1,0,0,0,1
17/11/2018 03:45,3.56,5.69,0.0,0.0,53.04,100.0,13500,1,0,1,0,0,0,0,0,0
26/10/2018 02:45,2.88,4.39,0.0,0.0,54.85,100.0,9900,0,1,0,0,0,0,0,0,0
06/08/2018 19:30,86.98,35.57,0.0,0.04,92.56,100.0,70200,0,0,0,0,0,0,0,0,1
25/07/2018 07:15,3.17,4.21,0.0,0.0,60.15,100.0,26100,0,0,0,0,0,0,1,0,0
